3482,0,red,28,56,false,true,true,false,medium,medium,true,true,false,push,true,none,0,true,"only uses 1 point goals",691,"2014-03-07 04:59:52 PM"
"2014-03-07 05:15:14 PM"
3482,1,red,12,59,false,true,true,false,medium,medium,true,false,false,push,true,none,0,true,"passing bot",691,"2014-03-08 11:12:22 AM"
295,1,blue,12,59,false,true,true,true,medium,low,true,false,false,push,false,low,100,true,"Pretty good robot, couldn't make a high goal or shoot, only drop into low goal",691,"2014-03-08 11:12:28 AM"
4135,1,blue,12,59,true,true,true,false,medium,medium,true,false,false,push,true,low,0,true,"Unstable and cannot secure ball well",691,"2014-03-08 11:12:50 AM"
5136,1,red,12,59,true,true,true,false,fast,high,true,false,false,push,false,low,100,true,"Uses a wheel system to pull balls in and out",691,"2014-03-08 11:13:08 AM"
254,1000,blue,1000,1000,true,true,true,false,medium,medium,true,false,true,both,false,both,90,true,,691,"2014-03-08 11:24:56 AM"
4159,2,blue,151,10,false,false,false,false,none,none,false,false,false,none,false,none,0,false,"Did not move",691,"2014-03-08 11:25:06 AM"
702,2,red,151,10,true,true,true,false,medium,medium,true,true,false,both,false,high,0,true,"seems tk be a shooter but not functioning",691,"2014-03-08 11:25:08 AM"
973,2,blue,151,10,true,true,true,false,fast,medium,true,true,false,push,false,none,0,true,"Works extremely well with 254, easy victory",691,"2014-03-08 11:25:13 AM"
3120,2,red,151,10,true,true,true,true,medium,medium,false,true,false,none,false,none,0,false,"just played defense",691,"2014-03-08 11:25:14 AM"
1072,2,red,151,10,true,true,true,false,medium,medium,true,false,false,none,false,none,0,false,,691,"2014-03-08 11:25:20 AM"
4973,3,blue,70,235,true,true,true,false,slow,medium,false,true,false,push,false,none,0,false,N/A,691,"2014-03-08 11:33:59 AM"
2443,3,blue,70,235,true,true,true,true,fast,medium,true,false,true,both,true,both,66,true,"very good robot",691,"2014-03-08 11:34:05 AM"
696,3,red,70,235,true,true,true,false,medium,medium,true,false,false,push,false,both,80,true,,691,"2014-03-08 11:34:06 AM"
696,3,red,70,235,true,true,true,false,medium,medium,true,false,false,push,false,both,80,true,,691,"2014-03-08 11:34:09 AM"
3045,3,red,70,235,true,true,true,false,medium,medium,true,true,true,both,true,high,0,true,"shot over truss. can shoot into goal",691,"2014-03-08 11:34:14 AM"
2761,3,red,70,235,false,true,true,true,medium,medium,false,true,false,none,false,none,0,false,"kept breaking down",691,"2014-03-08 11:36:19 AM"
1671,4,red,,,false,true,true,false,medium,medium,true,false,true,both,false,both,25,true,"Very high shooter power",691,"2014-03-08 11:40:26 AM"
1671,4,red,27,121,true,true,true,false,fast,medium,true,false,false,none,false,both,45,true,,691,"2014-03-08 11:41:58 AM"
1323,4,blue,27,121,false,false,false,false,none,none,false,false,false,none,false,none,0,false,"Did not work",691,"2014-03-08 11:42:01 AM"
649,4,red,27,121,true,true,true,true,medium,medium,true,true,true,both,false,both,50,false,"stayed in the blue zone",961,"2014-03-08 11:42:11 AM"
1458,5,blue,67,11,false,true,true,false,fast,medium,true,true,false,none,true,low,0,true,"Had trouble picking up the ball",691,"2014-03-08 11:52:05 AM"
3256,5,red,67,11,true,false,false,false,none,none,false,false,false,none,false,none,0,false,"did not move",691,"2014-03-08 11:52:14 AM"
1422,5,red,67,11,false,true,true,false,medium,medium,true,false,true,toss,true,high,0,false,"tried to shoot over trusss but could not",691,"2014-03-08 11:53:24 AM"
